精神病	{'抑郁症', '无助感', '精神障碍', '无用感', '抑郁', '幻觉'}
药物性哮喘	{'呼吸困难', '胸闷', '咳嗽', '喘息'}
念珠龟头炎	{'恐惧', '丘疹', '鳞屑', '瘙痒'}
疱疹	{'结痂', '水泡'}
混合血管瘤	{'溃疡'}
毛细血管瘤	{'血管畸形', '毛细血管扩张症'}
化脓性乳腺炎	{'毒血症', '脓肿', '面色潮红', '菌血症', '高热'}
乳腺导管瘤	{'结节'}
牙周炎	{'钝痛', '脓肿', '牙周袋形成', '牙龈出血', '淋巴结肿大', '脓性分泌物', '口臭', '无力', '溃疡'}
角膜炎	{'创伤', '夜盲', '淋巴结肿大', '睫状充血', '角膜上皮糜烂', '充血', '疱疹', '角膜溃疡', '脓性分泌物', '溃疡', '耳前淋巴结肿大', '视力障碍', '视力下降', '畏光', '角膜炎', '剧痛', '眼睑痉挛', '发炎', '水肿', '眼痛', '结膜充血', '流泪'}
结肠炎	{'多梦', '腹泻', '乏力', '腹痛', '腹部不适', '肠鸣', '衰弱', '便血', '食欲不振', '呕吐', '便秘', '腹胀', '营养障碍', '失水', '贫血', '休克', '消瘦', '恶心', '疲劳', '失眠'}
斜视	{'眩晕', '斜视', '畏光', '呕吐', '充血', '恶心', '疲劳', '复视', '失眠', '步态不稳'}
唇炎	{'血痂', '结痂', '鳞屑'}
牙龈炎	{'充血', '牙龈出血', '口臭', '水肿'}
喉炎	{'咳嗽', '声音变低'}
肝癌	{'腹水', '胸痛', '红细胞增多', '恶病质', '呼吸困难', '纳差', '钝痛', '高钙血症', '瘙痒', '淋巴结肿大', '颅内高压', '乏力', '胃纳减退', '低血糖症', '呕吐', '性早熟', '黄疸', '昏迷', '鼻出血', '消瘦', '下肢水肿', '低热', '皮肤瘙痒', '胀痛', '消化不良', '高热', '腹痛', '腹膜刺激征', '截瘫', '死产', '恶心', '类癌综合征', '结节', '血压下降', '水肿', '脑疝', '咳嗽', '腹泻', '衰弱', '咯血', '血性胸水', '胸水', '休克', '胸膜转移'}
胸膜炎	{'继发感染', '胸腔积液', '胸痛', '咳嗽', '恶寒', '呼吸困难', '气急', '胸闷', '牵涉痛'}
阑尾炎	{'咳嗽', '腹泻', '腹痛', '低烧', '食欲不振', '呕吐', '便秘', '腹胀', '打喷嚏', '恶心', '下腹疼痛'}
肾虚	{'滑精', '疲劳', '脱发', '性欲减退', '月经不调', '乏力', '健忘', '焦虑', '食欲不振', '注意力不集中', '遗精', '闭经', '尿等待', '尿频', '失眠', '腰膝酸软', '头晕', '白发', '抑郁', '关节疼痛'}
心内膜炎	{'胸痛', '食欲减退', '体重减轻', '呕吐', '充血', '昏迷', '心脏杂音', '偏瘫', '皮肤苍白', '头痛', '腹痛', '心瓣膜病变', '心音低钝', '疲乏', '结节', '咳嗽', '便血', '心力衰竭', '咯血', '脾大', '肺栓塞', '盗汗', '抽搐', '血尿', '发绀'}
血管炎	{'丘疹', '瘫痪', '呼吸困难', '肾功能衰竭', '内出血', '血疱', '心包炎', '尿血', '硬斑', '肾脏受累', '脓疱', '肉芽肿', '颅内出血', '皮疹', '胸腔积液', '脑缺血', '系统性血管炎', '乏力', '斑丘疹', '高血压', '鼻出血', '皮肤出血点', '溃疡', '脂肪痢', '蛋白尿', '头痛', '关节肿胀', '腹痛', '气急', '风团', '皮下结节', '肌肉疼痛', '鼻衄', '心肌梗死', '丹毒', '结节', '复视', '糖尿', '水肿', '紫癜', '视网膜出血', '咳嗽', '咯血', '小腿水肿', '便血', '血管炎', '瘀血', '巩膜外层炎', '鼻塞', '血尿', '无力', '胃肠道症状'}
胃穿孔	{'腹痛', '麻痹', '肠麻痹', '呕吐', '腹胀', '便秘', '发烧', '休克', '腹膜炎', '恶心'}
慢性糜烂性胃炎	{'丘疹', '腹部不适', '呕血', '上腹部疼痛', '腹胀', '便秘', '食欲减退', '反酸', '消化性溃疡', '灼痛', '乏力', '呕吐', '溃疡', '胀痛', '消化不良', '反复出血', '腹痛', '晕厥', '贫血', '恶心', '红晕', '舌炎', '腹泻', '食欲不振', '休克', '上消化道出血', '嗳气'}
慢性乳突炎	{'耳聋', '鳞状上皮', '息肉', '传导性耳聋', '骨质破坏', '听力下降', '紧张'}
上呼吸道感染	{'咳嗽', '头痛', '乏力', '粘膜充血', '听力减退', '畏寒', '啰音', '畏光', '鼻塞', '咽痛', '充血', '淋巴结肿大', '疱疹', '喘息', '溶血', '流泪', '溃疡', '低热', '红晕', '水肿'}
Usher综合征	{'耳聋', '夜盲'}
结膜充血	{'结膜充血', '充血', '角膜炎', '眼充血', '睫状充血', '发炎'}
慢性乳腺炎	{'脓肿'}
心理障碍	{'品行障碍', '躁狂', '抑郁症', '衰弱', '疑病症', '强迫症', '精神障碍', '焦虑', '脱髓', '颅内感染', '高血压', '溃疡', '抑郁', '幻觉'}
矮小症	{'生长缓慢'}
社交恐惧症	{'惊恐发作', '社交恐惧', '恐惧', '焦虑', '恶心', '脸红', '尿急', '抑郁'}
急性胆管炎	{'恶寒', '腹痛', '钝痛', '呕吐', '腹胀', '黄疸', '恶心', '腹肌紧张', '寒战', '肝大', '低热', '紧张', '高热'}
糜烂性胃炎	{'腹部不适', '上消化道出血', '腹痛', '呕血', '晕厥', '呕吐', '食欲减退', '贫血', '恶心', '休克', '反酸', '溃疡', '舌炎', '消化性溃疡', '消化不良'}
瘢痕性睑内翻	{'继发感染', '视力下降', '畏光', '倒睫', '眼睑痉挛', '角膜溃疡', '流泪', '溃疡'}
神经性头痛	{'气短', '神经性头痛', '钝痛', '背痛', '紧张性头痛', '忧郁', '头晕', '多梦', '耳鸣', '血管性头痛', '失眠', '胀痛', '头痛', '焦虑', '搏动性头痛', '颈部僵硬', '腰酸背痛', '腰酸', '恐惧', '卧床不起', '心慌', '紧张'}
办公室综合症	{'头痛', '乏力', '皮肤过敏', '食欲不振', '呕吐', '恶心', '头晕'}
肾绞痛	{'剧烈疼痛', '呕吐', '结石', '恶心', '血尿', '平滑肌痉挛', '肾区叩击痛'}
泌尿系结石	{'尿痛', '脓尿', '尿频', '腰痛', '血尿', '结石', '尿流中断', '尿急'}
心血管疾病	{'晕眩', '眩晕', '呼吸困难', '紫绀', '气胸', '低血压', '头晕', '心包压塞', '面色苍白', '心动过缓', '脑缺血', '呕吐', '一氧化碳中毒', '肺淤血', '咳嗽性晕厥', '疱疹', '感觉障碍', '高血压', '意识丧失', '心室扑动', '疲劳', '端坐呼吸', '晕厥', '恶心', '单纯性晕厥', '血压下降', '水肿', '心绞痛', '咳嗽', '心室纤颤', '心力衰竭', '房室传导阻滞', '传导阻滞', '粉红色泡沫样痰', '心源性晕厥', '心动过速', '阵发性夜间呼吸困难', '心律失常'}
肾脓肿	{'尿痛', '头痛', '肾区压痛', '腰痛', '血尿', '呕吐', '恶心', '尿频', '尿急', '高热', '身痛'}
包涵体肌炎	{'无力', '吞咽困难'}
鼻部囊肿	{'复视', '囊肿'}
乳腺囊肿	{'绝经', '组织坏死', '血运障碍', '囊肿', '皮肤发红', '乳房胀痛', '淋巴结肿大', '胀痛'}
肾性脑病	{'意向性震颤', '躁狂', '肌阵挛', '烦躁不安', '人格解体', '意识障碍', '木僵', '昏迷', '疲劳', '谵妄', '思维不连贯', '肝昏迷', '癫痫发作', '注意力不集中', '抑郁', '共济失调', '震颤', '衰弱', '意识模糊', '阵挛', '抽搐', '嗜睡', '幻觉', '扑翼样震颤'}
鼻外伤	{'血肿形成', '鼻出血', '瘀血', '捻发音'}
耳鸣	{'眩晕', '听力下降', '耳鸣'}
肺纤维化	{'继发感染', '关节酸痛', '咳嗽', '咳痰', '乏力', '呼吸困难', '干咳', '食欲不振', '劳力性呼吸困难', '脓痰', '黏液脓性痰', '右心衰竭', '消瘦', '呼吸衰竭', '端坐呼吸', '发绀'}
脑水肿	{'脑水肿', '脑疝', '瘫痪', '头痛', '神志不清', '精神障碍', '呕吐', '昏迷', '颅内压增高', '丘脑下部损害', '运动性失语', '嗜睡', '水肿', '视乳头水肿'}
闭合性颅脑损伤	{'头痛', '内出血', '癫痫发作', '木僵', '呕吐', '截瘫', '颈强直', '昏迷', '单瘫', '偏瘫', '颅内压增高', '颅内出血'}
排卵障碍	{'下腹痛', '性欲减退', '痛经', '白带', '腹痛', '白带增多', '乳房胀痛', '情绪低落', '腰酸', '胀痛', '月经量少'}
偏瘫	{'偏瘫', '麻痹', '瘫痪', '意识障碍'}
扁桃体结石	{'吞咽困难', '咽痛', '结石', '硬化', '口臭', '耳痛'}
肾阳虚	{'气短', '白带', '气滞血瘀', '虚胖', '骨质疏松', '便秘', '腹胀', '面色苍白', '多梦', '性欲减退', '乏力', '耳鸣', '腰痛', '尿频', '疲劳', '下肢水肿', '胀痛', '痛经', '囊肿', '疲乏', '听力下降', '水肿', '腹泻', '畏寒', '浮肿', '嗜睡'}
脑外伤	{'脑水肿', '脑疝', '意识模糊', '内出血', '昏迷', '颅内出血', '水肿'}
变异性哮喘	{'夜间咳嗽', '咳嗽', '干咳'}
肾阴虚	{'多梦', '眩晕', '磨牙', '头晕', '烦热', '尿频', '耳鸣', '糖尿', '盗汗', '遗精', '腰膝酸软', '消瘦', '无力', '五心烦热', '白发', '失眠', '骨蒸潮热'}
脑血管畸形	{'眩晕', '头痛', '搏动性头痛', '失读', '血管杂音', '偏瘫', '复视', '步态不稳'}
肾肿瘤	{'体重减轻', '红细胞增多', '腹痛', '高血压', '贫血', '休克', '急腹症', '血尿', '急性腹痛', '腹部肿块'}
渗出性中耳炎	{'耳闷', '耳内闭塞感', '耳鸣', '注意力不集中', '反应迟钝', '耳痛', '听力下降'}
急性肺水肿	{'呼吸性碱中毒', '咳嗽', '呼吸困难', '恐惧', '紫绀', '面色苍白', '出冷汗', '低氧血症', '冷汗', '呼吸性酸中毒', '心动过速', '胸闷', '湿罗音', '血压下降', '哮鸣音', '粉红色泡沫痰', '水肿', '发绀'}
急性根尖牙周炎	{'磨牙', '钝痛', '创伤', '脓肿', '淋巴结肿大', '水肿'}
失眠抑郁	{'多梦', '思维缓慢', '抑郁症', '体重减轻', '心境不良', '焦虑', '入睡困难', '疲乏', '便秘', '易醒', '消瘦', '无力', '口干', '抑郁', '失眠', '头昏', '消化不良'}
慢性根尖牙周炎	{'无力', '脓肿', '囊肿'}
食道溃疡	{'烧心', '上腹部疼痛', '呕吐', '胸骨后疼痛', '恶心', '反酸', '溃疡', '慢性溃疡', '心绞痛', '嗳气'}
脑干梗塞	{'痴呆', '脑干梗塞', '硬化', '偏瘫', '大小便失禁'}
急性冠脉综合征	{'颈静脉怒张', '胸痛', '皮肤湿冷', '乏力', '晕厥', '呼吸困难', '消化不良', '慢性肾功能不全', '痴呆', '气急', '面色苍白', '烦躁不安', '窒息', '咽痛', '牙痛', '心悸', '恶心', '心脏杂音', '糖尿', '心绞痛'}
病毒性结膜炎	{'结膜充血', '畏光', '充血', '角膜炎', '淋巴结肿大', '耳前淋巴结肿大'}
视网膜分支动脉阻塞	{'视野缺损', '眼底改变', '水肿'}
牙髓炎	{'牙疼'}
手足综合症	{'溃疡'}
急性牙髓炎	{'牙痛', '剧痛', '剧烈疼痛', '热痛'}
慢性牙髓炎	{'剧烈疼痛', '钝痛', '剧痛', '溃疡', '慢性溃疡'}
脊柱畸形	{'血管畸形', '雀斑', '肌肉萎缩', '骨质疏松', '咖啡斑', '强直性脊柱炎', '脊柱裂', '食管瘘', '结节'}
睑缘炎	{'充血', '溃疡', '鳞屑', '脓疱'}
结核性盆腔炎	{'腹水', '囊性肿块', '乏力', '体重减轻', '食欲不振', '月经稀少', '充血', '盗汗', '闭经', '结节', '溃疡', '下腹坠痛'}
内分泌性高血压	{'房颤', '头痛', '低血钾', '多尿', '心力衰竭', '向心性肥胖', '麻痹', '代谢性碱中毒', '满月脸', '利尿', '皮肤紫纹', '肥胖', '皮质醇增多', '高血压', '顽固性高血压', '心动过速', '毛发增多', '无力', '面色苍白'}
酒精性股骨头坏死	{'肌肉萎缩', '关节疼痛', '髋关节脱位'}
病毒性上呼吸道感染	{'头痛', '咳嗽', '乏力', '胸痛', '咽痛', '鼻塞', '声音嘶哑'}
输卵管畸形	{'流产', '女性不孕'}
慢性外耳道炎	{'耳闷', '胀感', '耳痛', '听力下降', '耳痒'}
酒精性脂肪肝	{'腹水', '体重减轻', '乏力', '维生素缺乏', '食欲不振', '腹胀', '肝肿大', '黄疸', '脾肿大', '瘀斑', '皮肤瘀斑', '脂肪浸润', '下肢水肿', '舌炎', '水肿', '胀痛'}
开放性颅脑损伤	{'内出血', '脓肿', '昏迷', '休克', '偏瘫', '颅内压增高', '脑脓肿'}
病毒性胃肠炎	{'脱水', '腹泻', '腹痛', '呕吐', '腹胀', '恶心', '稀便', '低热'}
慢性中耳炎	{'剧烈头痛', '眩晕', '头痛', '恶寒', '耳内疼痛', '听力减退', '乳突炎', '头晕', '耳聋', '口苦', '耳鸣', '呕吐', '便秘', '耳流脓', '寒战', '耳痛', '高热'}
空巢综合症	{'心慌气短', '头痛', '气短', '消化性溃疡', '溃疡', '烦躁不安', '食欲不振', '高血压', '失眠', '心律失常', '心慌', '抑郁', '紧张', '消化不良'}
老年性睑外翻	{'泪溢', '睑外翻', '下睑外翻', '充血', '角膜炎', '眼睑闭合不全', '溃疡'}
不孕不育	{'白带', '月经周期改变', '男性不育', '血精', '白带异常', '脑功能不全', '子宫内膜异位', '女性不孕', '闭经', '宫颈糜烂', '痛经', '月经不调', '腹痛', '停经', '白带增多', '精索静脉曲张', '慢性腹痛', '隐睾', '抑郁', '静脉曲张', '溢乳', '恐惧', '浮肿'}
老年性哮喘	{'气短', '咳嗽', '咳痰', '胸闷', '喘息', '呼吸衰竭', '猝死'}
输卵管妊娠流产	{'眼花', '继发性不孕', '剧烈疼痛', '腹痛', '晕厥', '内出血', '流产', '出冷汗', '冷汗', '子宫出血', '闭经', '休克', '急腹症', '心悸', '头昏'}
慢性细菌性痢疾	{'脱水', '头痛', '腹泻', '腹痛', '阵发性腹痛', '呕吐', '意识障碍', '休克', '痢疾', '恶心', '稀便', '溃疡', '低热', '脓血便', '高热'}
草莓状血管瘤	{'败血症', '结节'}
肠痉挛	{'左下腹痛', '下腹痛', '腹痛', '肠痉挛', '呕吐', '便秘', '紧张', '面色苍白'}
乳突炎	{'耳痛', '头痛', '招风耳', '耳流脓'}
抽动症	{'咳嗽', '焦虑', '儿童抽动症', '注意力不集中', '紧张'}
青春前期牙周炎	{'反复感染'}
复张性肺水肿	{'咳嗽', '乏力', '气急', '烦躁不安', '心率增快', '收缩期杂音', '哮鸣音', '交替脉', '心悸', '心律失常', '端坐呼吸', '粉红色泡沫痰', '水泡'}
出血性脑中风	{'眼球不同轴', '同向性偏盲', '血管畸形', '瘫痪', '黄斑回避现象', '呼吸困难', '猝倒', '小脑出血', '内出血', '麻痹', '眩晕', '踝阵挛', '延髓出血', '眼球震颤', '意识障碍', '尿潴留', '丘脑出血', '淀粉样变性', '腱反射消失', '颅内压增高', '凝视麻痹', '眼睑下垂', '颅内出血', '尿失禁', '体象障碍', '视乳头水肿', '构音障碍', '心动过缓', '痴呆', '尿崩', '吞咽困难', '脑膜刺激征', '呕吐', '颈强直', '昏迷', '高血压', '“三偏”症', '感觉障碍', '偏瘫', '深感觉障碍', '吟诗样语言', '高热', '头痛', '昏睡', '偏盲', '枕部疼痛', '癫痫发作', '脑实质出血', '脑叶出血', '感觉过敏', '恶心', '潮式呼吸', '血压下降', '复视', '共济失调', '瞳孔异常', '水肿', '脑室出血', '剧烈头痛', '脑水肿', '震颤', '咳嗽', '意识模糊', '紧张', '脑干出血', '阵挛', '精神障碍', '去大脑强直', '上消化道出血', '运动性失语', '嗜睡'}
青春期厌食症	{'代谢性碱中毒', '喜怒无常', '体重增加', '低血钾', '拒食', '呕吐', '消瘦', '疲劳', '营养不良', '猝死', '失眠', '脱水', '晕厥', '焦虑', '恶心', '厌食', '血压下降', '抑郁', '水肿', '衰弱', '畏寒', '贪食'}
腹外疝	{'咳嗽', '腹痛', '习惯性便秘', '呕吐', '便秘', '前列腺肥大', '肥胖', '腹胀', '恶心', '胀感', '消化不良'}
唇癌	{'结痂', '溃疡', '疱疹', '生长缓慢'}
钙化性肌腱炎	{'无力', '结节', '钙化', '剧烈疼痛'}
色斑	{'雀斑', '营养不良', '皮炎', '妊娠斑', '黑斑'}
色素性痒疹	{'丘疹', '鳞屑', '瘙痒', '风团', '湿疹', '疱疹', '皮疹'}
大脑萎缩	{'情感淡漠', '多疑'}
肛肠息肉	{'直肠脱垂', '下腹痛', '腹泻', '腹部不适', '便血', '腹痛', '息肉', '里急后重', '脓血便'}
慢性牙周炎	{'牙周袋形成', '牙龈出血', '脓性分泌物', '口臭', '溃疡'}
胆管结石	{'继发感染', '脓肿', '胆管梗阻', '肝外胆管结石', '充血', '结石', '肝细胞坏死', '硬化', '水肿'}
胆管炎	{'腹痛', '三联征', '上腹不适', '黄疸', '休克', '寒战', '胀痛', '高热'}
高位截瘫	{'烫伤', '瘫痪', '咳嗽', '肌肉萎缩', '脊髓休克', '皮肤干燥', '截瘫', '休克', '幻肢痛', '大小便失禁'}
脓毒症	{'呼吸急促', '脾大', '昏迷', '休克', '寒战', '低热', '高热'}
屏幕脸	{'表情淡漠'}
高血压性心脏病	{'头痛', '咳嗽', '呼吸困难', '心肌肥厚', '少尿', '气急', '劳力性呼吸困难', '肝肿大', '肺淤血', '高血压', '胸闷', '下肢水肿', '端坐呼吸', '水肿', '左心衰竭'}
低钙血症	{'低钙血症', '心室纤颤', '心力衰竭', '癫痫发作', '传导阻滞', '烦躁不安', '骨痛', '骨软化', '骨质疏松', '皮肤干燥', '瘙痒', '窒息', '心脏骤停', '抽搐', '心律失常', '平滑肌痉挛', '抑郁', '惊厥'}
高血压眼病	{'高血压', '水肿'}
膀胱膨出	{'腰酸', '咳嗽', '尿失禁'}
高原病	{'昏迷', '水肿'}
低颅压综合征	{'眩晕', '头痛', '晕厥', '麻痹', '精神障碍', '耳鸣', '畏光', '呕吐', '血管痉挛', '颈强直', '步态不稳', '心悸', '恶心', '抽搐', '头昏', '胀痛', '肌肉压痛'}
疲劳性骨折	{'疲劳', '骨质疏松', '咳嗽'}
睾丸畸形	{'两性畸形', '隐睾', '组织坏死', '睾丸萎缩'}
青少年癫痫	{'乏力', '癫痫小发作', '阵挛', '癫痫发作', '口吐白沫', '意识障碍', '面色青紫', '抽搐', '意识丧失', '头晕', '面色苍白', '大小便失禁'}
睾丸鞘膜积液	{'钝痛', '囊性肿块'}
寻常型天疱疮	{'继发感染', '恶病质', '食欲不振', '瘙痒', '失水', '淋巴结肿大', '口臭', '无力', '口干', '血痂'}
电解质紊乱	{'低钠血症', '躁狂', '眩晕', '瘫痪', '幻觉', '健忘', '麻痹', '烦躁不安', '高钙血症', '眼球震颤', '意识障碍', '腹胀', '情感淡漠', '易激惹', '口渴', '心悸', '神经肌肉症状', '呼吸衰竭', '反应迟钝', '木僵', '肌肉压痛', '心动过缓', '乏力', '高钾血症', '表情淡漠', '低血钾', '支气管痉挛', '呕吐', '昏迷', '谵妄', '疲劳', '肌肉酸痛', '猝死', '运动失调', '腱反射亢进', '低钾血症', '头痛', '低钙血症', '窦性停搏', '高钠血症', '恶心', '肌肉疼痛', '胸闷', '定向力障碍', '抑郁', '糖尿', '水肿', '震颤', '听觉过敏', '心力衰竭', '房室传导阻滞', '传导阻滞', '食欲缺乏', '味觉减退', '心动过速', '抽搐', '无力', '心律失常', '心脏停搏', '嗜睡', '呼吸不规则'}
根尖脓肿	{'头痛', '淋巴结肿大'}
免疫性不孕	{'宫颈糜烂'}
宫角妊娠	{'下腹痛', '腹痛', '晕厥', '停经', '内出血', '呕吐', '出冷汗', '冷汗', '阴道出血', '休克', '恶心', '四肢发冷', '厌食', '面色苍白'}
牙斑	{'结石'}
蝶窦炎	{'健忘', '眩晕', '咳嗽', '失眠'}
尿潴留	{'尿不尽', '焦虑', '尿潴留', '腹胀', '急性尿潴留', '尿频', '尿失禁'}
空调病	{'头痛', '腰痛', '疲乏', '口眼歪斜', '充血', '无力', '关节酸痛', '水肿'}
口炎	{'脱水', '衰弱', '剧烈疼痛', '粘膜充血', '拒食', '口炎', '流涎', '局部淋巴结肿大', '充血', '细菌感染', '疱疹', '淋巴结肿大', '溃疡', '舌炎', '红晕', '水肿', '水泡'}
脓疱型银屑病	{'继发感染', '头痛', '结痂', '鳞屑', '瘙痒', '食欲不振', '脓疱', '低热', '高热'}
动脉栓塞	{'骨质疏松', '毛发脱落', '间歇性跛行', '坏疽', '溃疡', '发绀'}
肋软骨炎	{'咳嗽', '钝痛', '胸闷憋气', '胸闷', '疲劳'}
风湿病	{'类风湿关节炎', '强直性脊柱炎', '关节畸形', '关节强直'}
颅裂	{'视力障碍'}
女性假两性畸形	{'无月经来潮', '闭经', '阴唇融合', '男性化', '尿道下裂', '阴蒂肥大'}
多动症	{'学习困难', '紧张', '攻击行为'}
牙周脓肿	{'磨牙', '脓肿', '局部淋巴结肿大', '淋巴结肿大', '水肿'}
颅脑损伤	{'脑疝', '头痛', '颅骨骨折', '意识障碍', '昏迷', '去大脑强直', '休克', '头晕'}
功能性胃肠病	{'腹泻', '焦虑', '大便干燥', '便秘', '失眠', '抑郁', '头昏'}
颅内出血	{'昏迷', '腹泻', '恶心', '呕吐'}
女性癫痫	{'瘫痪', '肌阵挛', '夜游症', '麻痹', '意识障碍', '尿失禁', '舌咬伤', '口吐白沫', '昏迷', '意识丧失', '自动症', '头痛', '昏睡', '腹痛', '晕厥', '疲乏', '继发性癫痫', '头昏', '阵挛', '面色青紫', '幻觉'}
儿童股骨头坏死	{'扭伤', '髋关节脱位', '髋关节痛'}
卵巢囊肿蒂扭转	{'腹水', '胸腔积液', '腹痛', '囊肿', '呼吸困难', '腹胀', '腿痛', '子宫出血', '充血', '心悸', '卵巢囊肿'}
睑内翻	{'继发感染', '视力下降', '畏光', '睑内翻', '倒睫', '眼睑痉挛', '角膜溃疡', '流泪', '溃疡'}
卵巢性不孕	{'两性畸形', '囊肿', '子宫内膜异位', '卵巢性闭经', '闭经', '卵巢囊肿', '雄激素过多', '卵泡囊肿', '男性化', '多囊卵巢'}
小儿支气管炎	{'三凹征', '咳嗽', '呼吸困难', '心力衰竭', '肺纹理增粗', '口唇发绀', '低氧血症', '充血', '肺不张', '呼吸衰竭', '面色苍白', '发绀'}
麻痹性睑外翻	{'继发感染', '视力下降', '畏光', '倒睫', '眼睑痉挛', '角膜溃疡', '流泪', '溃疡'}
耳结核	{'眩晕', '听力下降', '耳溢液'}
慢性粒单核细胞白血病	{'乏力', '肝脾肿大', '心悸', '肝大', '淋巴结肿大', '低热', '脾肿大'}
膝内翻	{'膝内翻'}
骨癌	{'体重减轻', '钝痛', '骨痛', '骨质疏松', '背痛', '发烧', '疲劳', '关节疼痛'}
返流性胆管炎	{'呕吐', '弛张热', '黄疸', '恶心', '寒战', '持续性疼痛', '高热'}
马蹄形肾	{'脓尿', '血尿', '便秘', '腹胀', '结石', '尿频', '溃疡', '腹部肿块'}
眼底出血	{'眼胀'}
放射性口炎	{'脱发', '头痛', '味觉异常', '口炎', '念珠菌感染', '黏膜损害', '充血', '牙龈出血', '口干', '进食困难', '口臭', '白色念珠菌感染', '厌食', '溃疡', '舌炎', '失眠', '头昏', '水肿'}
输卵管性不孕	{'尿痛', '下腹痛', '痛经', '腹泻', '白带', '腹痛', '经期延长', '白带增多', '流产', '腹胀', '便秘', '慢性腹痛', '寒战', '尿频', '胀痛'}
骨坏死	{'骨硬化', '创伤', '骨质疏松', '硬化'}
淋巴炎	{'结节', '溶血'}
骨结核	{'关节肿胀', '肌肉萎缩', '脓肿', '皮肤受累', '结核中毒', '盗汗', '食欲减退', '腿痛', '神经痛', '骨质破坏', '消瘦', '低热', '肋间神经痛', '高热'}
非特异性外阴炎	{'尿痛', '剧烈疼痛', '畏寒', '瘙痒', '外阴瘙痒', '充血', '淋巴结肿大', '水肿'}
输卵管妊娠破裂	{'剧烈疼痛', '腹痛', '停经', '内出血', '子宫出血'}
截瘫	{'震颤', '肌束震颤', '瘫痪', '肌张力降低', '脊髓休克', '截瘫', '单瘫', '折刀现象', '休克', '偏瘫', '腱反射亢进'}
骨筋膜室综合症	{'脉率增快', '剧烈疼痛', '麻痹', '创伤', '坏疽', '血压下降', '发绀'}
眼外伤	{'视力下降', '内出血', '瘀血', '流泪', '胀痛'}
脊椎炎	{'关节肿胀', '神经痛', '腹股沟疼痛', '肋间神经痛', '心绞痛'}
输卵管肿瘤	{'腹水', '绝经', '盆腔包块', '三联征', '腹痛', '钝痛', '腹胀', '排尿不畅', '盆腔肿块', '尿频', '尿急'}
急性中耳炎	{'胃肠道症状', '呕吐', '食欲减退', '恶心', '精神萎靡', '耳痛'}
冠状动脉供血不足	{'心肌缺血', '心前区疼痛'}
表皮样囊肿	{'多尿', '囊肿', '颅神经麻痹', '耳聋', '麻痹', '视野缺损', '耳鸣', '癫痫发作', '下丘脑损害', '神经痛', '共济失调', '偏瘫', '颅内压增高', '视神经萎缩', '听力下降', '多饮'}
过敏性结肠炎	{'烧心', '头痛', '腹泻', '乏力', '腹痛', '腹部不适', '钝痛', '焦虑', '便秘', '腹胀', '上腹不适', '心悸', '头昏', '消瘦', '反酸', '稀便', '排便困难', '失眠', '粘液便', '嗳气'}
外伤性股骨头坏死	{'钝痛', '肌肉萎缩', '骨质疏松', '步态异常', '间歇性跛行'}
心肌缺血	{'气短', '胸痛', '心动过缓', '呼吸困难', '晕厥', '气急', '精神紧张', '牙痛', '心悸', '胸闷憋气', '胸闷', '心慌', '紧张', '心肌缺血'}
输血后肝炎	{'腹水', '痛经', '乏力', '月经不调', '蜘蛛痣', '呕吐', '睾丸萎缩', '黄疸', '黑便', '发烧', '闭经', '恶心', '硬化', '肝掌', '上消化道出血', '水肿'}
红皮性银屑病	{'脱水', '头痛', '乏力', '畏寒', '鳞屑', '皮肤发红', '充血', '低蛋白血症', '贫血', '脓疱', '全身弥漫性潮红'}
心包炎	{'腹水', '咳嗽', '腹泻', '胸痛', '呼吸困难', '紫绀', '呕吐', '肝肿大', '盗汗', '咽痛', '休克', '面色苍白'}
药物过敏性口炎	{'药疹', '溃疡', '丘疹', '瘙痒'}
药物性耳聋	{'眩晕', '耳聋', '耳鸣', '食欲减退', '视力障碍'}
药物中毒	{'角弓反张', '头痛', '牙关紧闭', '呼吸困难', '食欲不振', '呕吐', '便秘', '昏迷', '呼吸抑制', '轻度中毒', '恶心', '消瘦', '头晕', '惊厥'}
喉麻痹	{'咳嗽', '瘫痪', '呼吸困难', '麻痹', '代偿作用', '窒息', '无力', '疲劳'}
胰头癌	{'腹水', '脂肪泻', '腹部不适', '巩膜黄染', '钝痛', '皮肤搔痒', '淋巴结肿大', '脾肿大', '体重减轻', '静脉血栓', '呕吐', '腹部压痛', '黄疸', '消瘦', '胀痛', '消化不良', '浅表淋巴结肿大', '皮下脂肪坏死', '睾丸疼痛', '贫血', '恶心', '糖尿', '抑郁', '腹泻', '食欲不振'}
糖尿病型牙周炎	{'磨牙', '脓肿', '糖尿'}
喉水肿	{'水肿', '呼吸困难', '窒息'}
